machine,sequence,BLOCKCHAIN_SUBMITTED,CONFIRMED,CREATED,MQTT_ACKNOWLEDGED,MQTT_SUBMITTED,RECEIVED,VALIDATED,MQTT_FAILED,SECURITY_REJECTED,BLOCKCHAIN_REJECTED,BLOCKCHAIN_FAILED,latency_creation_mqtt_ms,latency_mqtt_ms,latency_mqtt_ack_ms,latency_validation_ms,latency_edge_ms,latency_blockchain_ms,latency_total_ms,final_status
M01,62639,2026-09-10 17:23:49.086464+00:00,2026-09-10 17:23:49.135273+00:00,2026-09-10 17:23:32.365261+00:00,2026-09-10 17:23:32.367821+00:00,2026-09-10 17:23:32.365393+00:00,2026-09-10 17:23:49.063611+00:00,2026-09-10 17:23:49.063938+00:00,,,,,0.132,16698.218,2.428,0.32699999999999996,22.526,48.809,16770.012000000002,CONFIRMED
M01,62640,2026-09-10 17:23:49.165170+00:00,2026-09-10 17:23:49.206291+00:00,2026-09-10 17:23:32.396702+00:00,2026-09-10 17:23:32.399108+00:00,2026-09-10 17:23:32.396876+00:00,2026-09-10 17:23:49.135909+00:00,2026-09-10 17:23:49.136382+00:00,,,,,0.174,16739.033,2.232,0.47300000000000003,28.788,41.120999999999995,16809.589,CONFIRMED
M01,62641,2026-09-10 17:23:49.238932+00:00,2026-09-10 17:23:49.281565+00:00,2026-09-10 17:23:32.430800+00:00,2026-09-10 17:23:32.432142+00:00,2026-09-10 17:23:32.431007+00:00,2026-09-10 17:23:49.207022+00:00,2026-09-10 17:23:49.207541+00:00,,,,,0.207,16776.015,1.135,0.519,31.391000000000002,42.632999999999996,16850.765,CONFIRMED
M01,62642,2026-09-10 17:23:49.311294+00:00,2026-09-10 17:23:49.353441+00:00,2026-09-10 17:23:32.461263+00:00,2026-09-10 17:23:32.462107+00:00,2026-09-10 17:23:32.461441+00:00,2026-09-10 17:23:49.282420+00:00,2026-09-10 17:23:49.283002+00:00,,,,,0.178,16820.979000000003,0.666,0.5820000000000001,28.292,42.147,16892.178,CONFIRMED
M01,62643,2026-09-10 17:23:49.387055+00:00,2026-09-10 17:23:49.432002+00:00,2026-09-10 17:23:32.489846+00:00,2026-09-10 17:23:32.490967+00:00,2026-09-10 17:23:32.490029+00:00,2026-09-10 17:23:49.354085+00:00,2026-09-10 17:23:49.354460+00:00,,,,,0.183,16864.056,0.9380000000000001,0.375,32.595,44.947,16942.156,CONFIRMED
M01,62644,2026-09-10 17:23:49.460162+00:00,2026-09-10 17:23:49.497929+00:00,2026-09-10 17:23:32.521088+00:00,2026-09-10 17:23:32.522444+00:00,2026-09-10 17:23:32.521277+00:00,2026-09-10 17:23:49.432654+00:00,2026-09-10 17:23:49.433041+00:00,,,,,0.189,16911.377,1.167,0.38699999999999996,27.121,37.767,16976.841,CONFIRMED
M01,62645,2026-09-10 17:23:49.530138+00:00,2026-09-10 17:23:49.573334+00:00,2026-09-10 17:23:32.552405+00:00,2026-09-10 17:23:32.553986+00:00,2026-09-10 17:23:32.552674+00:00,2026-09-10 17:23:49.498755+00:00,2026-09-10 17:23:49.499337+00:00,,,,,0.26899999999999996,16946.081,1.312,0.5820000000000001,30.801,43.196,17020.929,CONFIRMED
M01,62646,2026-09-10 17:23:49.602937+00:00,2026-09-10 17:23:49.653706+00:00,2026-09-10 17:23:32.582285+00:00,2026-09-10 17:23:32.583826+00:00,2026-09-10 17:23:32.582554+00:00,2026-09-10 17:23:49.574207+00:00,2026-09-10 17:23:49.574785+00:00,,,,,0.26899999999999996,16991.653,1.272,0.578,28.152,50.769,17071.421000000002,CONFIRMED
M01,62647,2026-09-10 17:23:49.677557+00:00,2026-09-10 17:23:49.719650+00:00,2026-09-10 17:23:32.611340+00:00,2026-09-10 17:23:32.612394+00:00,2026-09-10 17:23:32.611571+00:00,2026-09-10 17:23:49.654467+00:00,2026-09-10 17:23:49.655011+00:00,,,,,0.231,17042.896,0.823,0.544,22.546,42.092999999999996,17108.309999999998,CONFIRMED
M01,62648,2026-09-10 17:23:49.751895+00:00,2026-09-10 17:23:49.800014+00:00,2026-09-10 17:23:32.640312+00:00,2026-09-10 17:23:32.640949+00:00,2026-09-10 17:23:32.640433+00:00,2026-09-10 17:23:49.720394+00:00,2026-09-10 17:23:49.720849+00:00,,,,,0.121,17079.961,0.516,0.455,31.046,48.119,17159.702,CONFIRMED
M01,62649,2026-09-10 17:23:49.824246+00:00,2026-09-10 17:23:49.887262+00:00,2026-09-10 17:23:32.669116+00:00,2026-09-10 17:23:32.670147+00:00,2026-09-10 17:23:32.669353+00:00,2026-09-10 17:23:49.800730+00:00,2026-09-10 17:23:49.801296+00:00,,,,,0.237,17131.377,0.794,0.566,22.950000000000003,63.016000000000005,17218.146,CONFIRMED
M01,62650,2026-09-10 17:23:49.920742+00:00,2026-09-10 17:23:49.964286+00:00,2026-09-10 17:23:32.699330+00:00,2026-09-10 17:23:32.702243+00:00,2026-09-10 17:23:32.699539+00:00,2026-09-10 17:23:49.887822+00:00,2026-09-10 17:23:49.888169+00:00,,,,,0.20900000000000002,17188.283,2.7039999999999997,0.347,32.573,43.544,17264.956000000002,CONFIRMED
M01,62651,2026-09-10 17:23:49.997723+00:00,2026-09-10 17:23:50.052135+00:00,2026-09-10 17:23:32.730543+00:00,2026-09-10 17:23:32.732908+00:00,2026-09-10 17:23:32.730787+00:00,2026-09-10 17:23:49.964954+00:00,2026-09-10 17:23:49.965331+00:00,,,,,0.244,17234.166999999998,2.121,0.377,32.391999999999996,54.412,17321.592,CONFIRMED
M01,62652,2026-09-10 17:23:50.092273+00:00,2026-09-10 17:23:50.145344+00:00,2026-09-10 17:23:32.760213+00:00,2026-09-10 17:23:32.760950+00:00,2026-09-10 17:23:32.760356+00:00,2026-09-10 17:23:50.052921+00:00,2026-09-10 17:23:50.053459+00:00,,,,,0.14300000000000002,17292.565,0.594,0.5379999999999999,38.814,53.071,17385.131,CONFIRMED
M01,62653,2026-09-10 17:23:50.180328+00:00,2026-09-10 17:23:50.220625+00:00,2026-09-10 17:23:32.788417+00:00,2026-09-10 17:23:32.789547+00:00,2026-09-10 17:23:32.788553+00:00,2026-09-10 17:23:50.146028+00:00,2026-09-10 17:23:50.146597+00:00,,,,,0.136,17357.475000000002,0.9940000000000001,0.569,33.730999999999995,40.297,17432.208,CONFIRMED
M01,62654,2026-09-10 17:23:50.249114+00:00,2026-09-10 17:23:50.295200+00:00,2026-09-10 17:23:32.818435+00:00,2026-09-10 17:23:32.820977+00:00,2026-09-10 17:23:32.818846+00:00,2026-09-10 17:23:50.221442+00:00,2026-09-10 17:23:50.221980+00:00,,,,,0.41100000000000003,17402.595999999998,2.1310000000000002,0.5379999999999999,27.133999999999997,46.086,17476.765,CONFIRMED
M01,62655,2026-09-10 17:23:50.328250+00:00,2026-09-10 17:23:50.369288+00:00,2026-09-10 17:23:32.847884+00:00,2026-09-10 17:23:32.849052+00:00,2026-09-10 17:23:32.848101+00:00,2026-09-10 17:23:50.296092+00:00,2026-09-10 17:23:50.297443+00:00,,,,,0.217,17447.990999999998,0.9510000000000001,1.351,30.807000000000002,41.038,17521.404,CONFIRMED
M01,62656,2026-09-10 17:23:50.400861+00:00,2026-09-10 17:23:50.459091+00:00,2026-09-10 17:23:32.877184+00:00,2026-09-10 17:23:32.880050+00:00,2026-09-10 17:23:32.877394+00:00,2026-09-10 17:23:50.370106+00:00,2026-09-10 17:23:50.370819+00:00,,,,,0.21000000000000002,17492.712,2.656,0.713,30.041999999999998,58.23,17581.907,CONFIRMED
M01,62657,2026-09-10 17:23:50.493823+00:00,2026-09-10 17:23:50.545542+00:00,2026-09-10 17:23:32.907902+00:00,2026-09-10 17:23:32.909341+00:00,2026-09-10 17:23:32.908107+00:00,2026-09-10 17:23:50.462109+00:00,2026-09-10 17:23:50.463501+00:00,,,,,0.205,17554.002,1.234,1.392,30.322000000000003,51.719,17637.64,CONFIRMED
M01,62658,2026-09-10 17:23:50.582928+00:00,2026-09-10 17:23:50.630481+00:00,2026-09-10 17:23:32.938112+00:00,2026-09-10 17:23:32.939670+00:00,2026-09-10 17:23:32.938485+00:00,2026-09-10 17:23:50.546349+00:00,2026-09-10 17:23:50.546905+00:00,,,,,0.373,17607.863999999998,1.185,0.5559999999999999,36.022999999999996,47.553,17692.369,CONFIRMED
M01,62659,2026-09-10 17:23:50.658993+00:00,2026-09-10 17:23:50.703281+00:00,2026-09-10 17:23:32.969215+00:00,2026-09-10 17:23:32.970399+00:00,2026-09-10 17:23:32.969384+00:00,2026-09-10 17:23:50.631536+00:00,2026-09-10 17:23:50.632060+00:00,,,,,0.16899999999999998,17662.152,1.0150000000000001,0.524,26.933,44.288000000000004,17734.066,CONFIRMED
M01,62660,2026-09-10 17:23:50.735343+00:00,2026-09-10 17:23:50.796404+00:00,2026-09-10 17:23:32.997842+00:00,2026-09-10 17:23:32.999794+00:00,2026-09-10 17:23:32.998035+00:00,2026-09-10 17:23:50.704234+00:00,2026-09-10 17:23:50.704739+00:00,,,,,0.193,17706.199,1.759,0.505,30.604,61.061,17798.562,CONFIRMED
M01,62661,2026-09-10 17:23:50.826604+00:00,2026-09-10 17:23:50.878334+00:00,2026-09-10 17:23:33.033092+00:00,2026-09-10 17:23:33.034064+00:00,2026-09-10 17:23:33.033273+00:00,2026-09-10 17:23:50.797129+00:00,2026-09-10 17:23:50.797680+00:00,,,,,0.18100000000000002,17763.856,0.791,0.5509999999999999,28.924,51.73,17845.242,CONFIRMED
M01,62662,2026-09-10 17:23:50.909195+00:00,2026-09-10 17:23:50.965888+00:00,2026-09-10 17:23:33.062309+00:00,2026-09-10 17:23:33.063268+00:00,2026-09-10 17:23:33.062466+00:00,2026-09-10 17:23:50.879248+00:00,2026-09-10 17:23:50.880268+00:00,,,,,0.157,17816.782,0.8019999999999999,1.02,28.927,56.693,17903.579,CONFIRMED
M01,62663,2026-09-10 17:23:50.990613+00:00,2026-09-10 17:23:51.031870+00:00,2026-09-10 17:23:33.090791+00:00,2026-09-10 17:23:33.092713+00:00,2026-09-10 17:23:33.091079+00:00,2026-09-10 17:23:50.966818+00:00,2026-09-10 17:23:50.967340+00:00,,,,,0.28800000000000003,17875.738999999998,1.6340000000000001,0.522,23.273,41.257000000000005,17941.078999999998,CONFIRMED
M01,62664,2026-09-10 17:23:51.069590+00:00,2026-09-10 17:23:51.107468+00:00,2026-09-10 17:23:33.120559+00:00,2026-09-10 17:23:33.121726+00:00,2026-09-10 17:23:33.120712+00:00,2026-09-10 17:23:51.032606+00:00,2026-09-10 17:23:51.033182+00:00,,,,,0.153,17911.894,1.014,0.5760000000000001,36.408,37.878,17986.909,CONFIRMED
M01,62665,2026-09-10 17:23:51.133746+00:00,2026-09-10 17:23:51.193329+00:00,2026-09-10 17:23:33.150332+00:00,2026-09-10 17:23:33.152009+00:00,2026-09-10 17:23:33.150559+00:00,2026-09-10 17:23:51.108436+00:00,2026-09-10 17:23:51.109060+00:00,,,,,0.22699999999999998,17957.877,1.45,0.624,24.686,59.583,18042.997,CONFIRMED
M01,62666,2026-09-10 17:23:51.222752+00:00,2026-09-10 17:23:51.266976+00:00,2026-09-10 17:23:33.180366+00:00,2026-09-10 17:23:33.184463+00:00,2026-09-10 17:23:33.180649+00:00,2026-09-10 17:23:51.194081+00:00,2026-09-10 17:23:51.194612+00:00,,,,,0.283,18013.432,3.814,0.531,28.139999999999997,44.224,18086.61,CONFIRMED
M01,62667,2026-09-10 17:23:51.297258+00:00,2026-09-10 17:23:51.348050+00:00,2026-09-10 17:23:33.212408+00:00,2026-09-10 17:23:33.213614+00:00,2026-09-10 17:23:33.212655+00:00,2026-09-10 17:23:51.267735+00:00,2026-09-10 17:23:51.268340+00:00,,,,,0.247,18055.08,0.959,0.605,28.918,50.791999999999994,18135.642,CONFIRMED
M01,62668,2026-09-10 17:23:51.374115+00:00,2026-09-10 17:23:51.425047+00:00,2026-09-10 17:23:33.244302+00:00,2026-09-10 17:23:33.245103+00:00,2026-09-10 17:23:33.244455+00:00,2026-09-10 17:23:51.348832+00:00,2026-09-10 17:23:51.349304+00:00,,,,,0.153,18104.377,0.648,0.472,24.811,50.931999999999995,18180.745000000003,CONFIRMED
M01,62669,2026-09-10 17:23:51.452436+00:00,2026-09-10 17:23:51.502115+00:00,2026-09-10 17:23:33.273115+00:00,2026-09-10 17:23:33.274006+00:00,2026-09-10 17:23:33.273253+00:00,2026-09-10 17:23:51.425838+00:00,2026-09-10 17:23:51.426424+00:00,,,,,0.13799999999999998,18152.585,0.753,0.5860000000000001,26.012,49.679,18229.0,CONFIRMED
M01,62670,2026-09-10 17:23:51.530728+00:00,2026-09-10 17:23:51.579126+00:00,2026-09-10 17:23:33.301772+00:00,2026-09-10 17:23:33.303254+00:00,2026-09-10 17:23:33.302295+00:00,2026-09-10 17:23:51.503564+00:00,2026-09-10 17:23:51.503968+00:00,,,,,0.523,18201.269,0.959,0.404,26.759999999999998,48.397999999999996,18277.354,CONFIRMED
M01,62671,2026-09-10 17:23:51.607271+00:00,2026-09-10 17:23:51.644643+00:00,2026-09-10 17:23:33.330935+00:00,2026-09-10 17:23:33.332042+00:00,2026-09-10 17:23:33.331197+00:00,2026-09-10 17:23:51.580135+00:00,2026-09-10 17:23:51.580639+00:00,,,,,0.262,18248.938,0.8450000000000001,0.504,26.631999999999998,37.372,18313.708,CONFIRMED
M01,62672,2026-09-10 17:23:51.672964+00:00,2026-09-10 17:23:51.726270+00:00,2026-09-10 17:23:33.360348+00:00,2026-09-10 17:23:33.361742+00:00,2026-09-10 17:23:33.360541+00:00,2026-09-10 17:23:51.645426+00:00,2026-09-10 17:23:51.645901+00:00,,,,,0.193,18284.885,1.201,0.475,27.063,53.306,18365.922000000002,CONFIRMED
M01,62673,2026-09-10 17:23:51.753045+00:00,2026-09-10 17:23:51.794928+00:00,2026-09-10 17:23:33.389369+00:00,2026-09-10 17:23:33.390734+00:00,2026-09-10 17:23:33.389578+00:00,2026-09-10 17:23:51.727181+00:00,2026-09-10 17:23:51.727624+00:00,,,,,0.20900000000000002,18337.603000000003,1.156,0.443,25.421,41.882999999999996,18405.559,CONFIRMED
M01,62674,2026-09-10 17:23:51.818238+00:00,2026-09-10 17:23:51.861470+00:00,2026-09-10 17:23:33.424202+00:00,2026-09-10 17:23:33.426635+00:00,2026-09-10 17:23:33.424317+00:00,2026-09-10 17:23:51.795750+00:00,2026-09-10 17:23:51.796304+00:00,,,,,0.115,18371.433,2.318,0.554,21.933999999999997,43.232,18437.268,CONFIRMED
M01,62675,2026-09-10 17:23:51.891461+00:00,2026-09-10 17:23:51.939249+00:00,2026-09-10 17:23:33.457365+00:00,2026-09-10 17:23:33.461726+00:00,2026-09-10 17:23:33.457561+00:00,2026-09-10 17:23:51.862362+00:00,2026-09-10 17:23:51.862902+00:00,,,,,0.196,18404.801,4.165,0.54,28.559,47.788,18481.884000000002,CONFIRMED
M01,62676,2026-09-10 17:23:51.961749+00:00,2026-09-10 17:23:52.006640+00:00,2026-09-10 17:23:33.491396+00:00,2026-09-10 17:23:33.494407+00:00,2026-09-10 17:23:33.491583+00:00,2026-09-10 17:23:51.939998+00:00,2026-09-10 17:23:51.940550+00:00,,,,,0.187,18448.415,2.8240000000000003,0.5519999999999999,21.198999999999998,44.891,18515.244,CONFIRMED
M01,62677,2026-09-10 17:23:52.037732+00:00,2026-09-10 17:23:52.088353+00:00,2026-09-10 17:23:33.522932+00:00,2026-09-10 17:23:33.524609+00:00,2026-09-10 17:23:33.523167+00:00,2026-09-10 17:23:52.007404+00:00,2026-09-10 17:23:52.008001+00:00,,,,,0.235,18484.237,1.442,0.597,29.731,50.621,18565.421000000002,CONFIRMED
M01,62678,2026-09-10 17:23:52.118038+00:00,2026-09-10 17:23:52.169502+00:00,2026-09-10 17:23:33.553330+00:00,2026-09-10 17:23:33.554592+00:00,2026-09-10 17:23:33.553500+00:00,2026-09-10 17:23:52.089073+00:00,2026-09-10 17:23:52.089759+00:00,,,,,0.17,18535.573,1.092,0.6859999999999999,28.279,51.464000000000006,18616.172,CONFIRMED
M01,62679,2026-09-10 17:23:52.202285+00:00,2026-09-10 17:23:52.251276+00:00,2026-09-10 17:23:33.583713+00:00,2026-09-10 17:23:33.585442+00:00,2026-09-10 17:23:33.583995+00:00,2026-09-10 17:23:52.170253+00:00,2026-09-10 17:23:52.170737+00:00,,,,,0.28200000000000003,18586.258,1.4469999999999998,0.484,31.548,48.991,18667.563000000002,CONFIRMED
M01,62680,2026-09-10 17:23:52.275236+00:00,2026-09-10 17:23:52.320171+00:00,2026-09-10 17:23:33.613235+00:00,2026-09-10 17:23:33.614866+00:00,2026-09-10 17:23:33.613365+00:00,2026-09-10 17:23:52.252047+00:00,2026-09-10 17:23:52.252438+00:00,,,,,0.12999999999999998,18638.682,1.501,0.391,22.798,44.935,18706.935999999998,CONFIRMED
M01,62681,2026-09-10 17:23:52.352128+00:00,2026-09-10 17:23:52.397253+00:00,2026-09-10 17:23:33.643220+00:00,2026-09-10 17:23:33.644084+00:00,2026-09-10 17:23:33.643383+00:00,2026-09-10 17:23:52.320786+00:00,2026-09-10 17:23:52.321120+00:00,,,,,0.163,18677.403,0.7010000000000001,0.33399999999999996,31.008,45.125,18754.033,CONFIRMED
M01,62682,2026-09-10 17:23:52.423504+00:00,2026-09-10 17:23:52.471681+00:00,2026-09-10 17:23:33.673567+00:00,2026-09-10 17:23:33.674396+00:00,2026-09-10 17:23:33.673789+00:00,2026-09-10 17:23:52.398026+00:00,2026-09-10 17:23:52.398530+00:00,,,,,0.222,18724.236999999997,0.607,0.504,24.974,48.177,18798.113999999998,CONFIRMED
M01,62683,2026-09-10 17:23:52.500806+00:00,2026-09-10 17:23:52.545424+00:00,2026-09-10 17:23:33.703840+00:00,2026-09-10 17:23:33.704892+00:00,2026-09-10 17:23:33.704074+00:00,2026-09-10 17:23:52.472568+00:00,2026-09-10 17:23:52.473205+00:00,,,,,0.23399999999999999,18768.494,0.8180000000000001,0.637,27.601,44.617999999999995,18841.584000000003,CONFIRMED
M01,62684,2026-09-10 17:23:52.571855+00:00,2026-09-10 17:23:52.613783+00:00,2026-09-10 17:23:33.733224+00:00,2026-09-10 17:23:33.735103+00:00,2026-09-10 17:23:33.733463+00:00,2026-09-10 17:23:52.547212+00:00,2026-09-10 17:23:52.547722+00:00,,,,,0.23900000000000002,18813.749,1.64,0.51,24.133000000000003,41.928,18880.559,CONFIRMED
M01,62685,2026-09-10 17:23:52.655784+00:00,2026-09-10 17:23:52.707209+00:00,2026-09-10 17:23:33.768635+00:00,2026-09-10 17:23:33.769805+00:00,2026-09-10 17:23:33.768948+00:00,2026-09-10 17:23:52.615240+00:00,2026-09-10 17:23:52.615880+00:00,,,,,0.313,18846.291999999998,0.857,0.64,39.904,51.425,18938.574,CONFIRMED
M01,62686,2026-09-10 17:23:52.743357+00:00,2026-09-10 17:23:52.792142+00:00,2026-09-10 17:23:33.800811+00:00,2026-09-10 17:23:33.802442+00:00,2026-09-10 17:23:33.801004+00:00,2026-09-10 17:23:52.708130+00:00,2026-09-10 17:23:52.709765+00:00,,,,,0.193,18907.126,1.438,1.635,33.592,48.785000000000004,18991.331,CONFIRMED
M01,62687,2026-09-10 17:23:52.818607+00:00,2026-09-10 17:23:52.883728+00:00,2026-09-10 17:23:33.830625+00:00,2026-09-10 17:23:33.832875+00:00,2026-09-10 17:23:33.830819+00:00,2026-09-10 17:23:52.792609+00:00,2026-09-10 17:23:52.792958+00:00,,,,,0.194,18961.79,2.056,0.34900000000000003,25.649,65.121,19053.103,CONFIRMED
M01,62688,2026-09-10 17:23:52.919164+00:00,2026-09-10 17:23:52.979028+00:00,2026-09-10 17:23:33.878789+00:00,2026-09-10 17:23:33.883423+00:00,2026-09-10 17:23:33.878983+00:00,2026-09-10 17:23:52.884262+00:00,2026-09-10 17:23:52.884612+00:00,,,,,0.194,19005.279000000002,4.44,0.35,34.552,59.864,19100.238999999998,CONFIRMED
M01,62689,2026-09-10 17:23:53.017237+00:00,2026-09-10 17:23:53.056762+00:00,2026-09-10 17:23:33.984459+00:00,2026-09-10 17:23:33.992036+00:00,2026-09-10 17:23:33.984713+00:00,2026-09-10 17:23:52.979793+00:00,2026-09-10 17:23:52.980296+00:00,,,,,0.254,18995.08,7.3229999999999995,0.503,36.941,39.525,19072.303,CONFIRMED
M01,62690,2026-09-10 17:23:53.088781+00:00,2026-09-10 17:23:53.135681+00:00,2026-09-10 17:23:34.023682+00:00,2026-09-10 17:23:34.055890+00:00,2026-09-10 17:23:34.023912+00:00,2026-09-10 17:23:53.057473+00:00,2026-09-10 17:23:53.057879+00:00,,,,,0.23,19033.560999999998,31.977999999999998,0.406,30.901999999999997,46.9,19111.999,CONFIRMED
M01,62691,2026-09-10 17:23:53.165841+00:00,2026-09-10 17:23:53.218436+00:00,2026-09-10 17:23:34.088189+00:00,2026-09-10 17:23:34.089079+00:00,2026-09-10 17:23:34.088305+00:00,2026-09-10 17:23:53.136761+00:00,2026-09-10 17:23:53.137347+00:00,,,,,0.116,19048.456000000002,0.7739999999999999,0.5860000000000001,28.494,52.595000000000006,19130.247,CONFIRMED
M01,62692,2026-09-10 17:23:53.242706+00:00,2026-09-10 17:23:53.286700+00:00,2026-09-10 17:23:34.116837+00:00,2026-09-10 17:23:34.117814+00:00,2026-09-10 17:23:34.117040+00:00,2026-09-10 17:23:53.219033+00:00,2026-09-10 17:23:53.219710+00:00,,,,,0.203,19101.993,0.7739999999999999,0.6769999999999999,22.996,43.994,19169.863,CONFIRMED
M01,62693,2026-09-10 17:23:53.317842+00:00,2026-09-10 17:23:53.360586+00:00,2026-09-10 17:23:34.145613+00:00,2026-09-10 17:23:34.147131+00:00,2026-09-10 17:23:34.145830+00:00,2026-09-10 17:23:53.287473+00:00,2026-09-10 17:23:53.287955+00:00,,,,,0.217,19141.643,1.3010000000000002,0.482,29.887,42.744,19214.973,CONFIRMED
M01,62694,2026-09-10 17:23:53.389915+00:00,2026-09-10 17:23:53.435846+00:00,2026-09-10 17:23:34.175405+00:00,2026-09-10 17:23:34.176639+00:00,2026-09-10 17:23:34.175565+00:00,2026-09-10 17:23:53.361450+00:00,2026-09-10 17:23:53.362270+00:00,,,,,0.16,19185.885,1.074,0.82,27.645,45.931,19260.441,CONFIRMED
M01,62695,2026-09-10 17:23:53.461410+00:00,2026-09-10 17:23:53.508884+00:00,2026-09-10 17:23:34.205087+00:00,2026-09-10 17:23:34.205976+00:00,2026-09-10 17:23:34.205354+00:00,2026-09-10 17:23:53.436717+00:00,2026-09-10 17:23:53.437308+00:00,,,,,0.26699999999999996,19231.363,0.622,0.5910000000000001,24.101999999999997,47.474000000000004,19303.797,CONFIRMED
M01,62696,2026-09-10 17:23:53.536869+00:00,2026-09-10 17:23:53.578298+00:00,2026-09-10 17:23:34.233380+00:00,2026-09-10 17:23:34.234807+00:00,2026-09-10 17:23:34.233644+00:00,2026-09-10 17:23:53.509656+00:00,2026-09-10 17:23:53.510104+00:00,,,,,0.264,19276.012000000002,1.163,0.448,26.765,41.429,19344.918,CONFIRMED
M01,62697,2026-09-10 17:23:53.611080+00:00,2026-09-10 17:23:53.658694+00:00,2026-09-10 17:23:34.262099+00:00,2026-09-10 17:23:34.262954+00:00,2026-09-10 17:23:34.262267+00:00,2026-09-10 17:23:53.580504+00:00,2026-09-10 17:23:53.580987+00:00,,,,,0.16799999999999998,19318.237,0.687,0.483,30.093,47.614,19396.595,CONFIRMED
M01,62698,2026-09-10 17:23:53.688956+00:00,2026-09-10 17:23:53.733135+00:00,2026-09-10 17:23:34.290873+00:00,2026-09-10 17:23:34.292236+00:00,2026-09-10 17:23:34.291015+00:00,2026-09-10 17:23:53.659533+00:00,2026-09-10 17:23:53.660007+00:00,,,,,0.14200000000000002,19368.518,1.221,0.474,28.948999999999998,44.179,19442.262,CONFIRMED
M01,62699,2026-09-10 17:23:53.764565+00:00,2026-09-10 17:23:53.814290+00:00,2026-09-10 17:23:34.325904+00:00,2026-09-10 17:23:34.328317+00:00,2026-09-10 17:23:34.326085+00:00,2026-09-10 17:23:53.733839+00:00,2026-09-10 17:23:53.734435+00:00,,,,,0.18100000000000002,19407.754,2.232,0.596,30.13,49.725,19488.386,CONFIRMED
M01,62700,2026-09-10 17:23:53.841297+00:00,2026-09-10 17:23:53.887119+00:00,2026-09-10 17:23:34.356474+00:00,2026-09-10 17:23:34.357750+00:00,2026-09-10 17:23:34.356645+00:00,2026-09-10 17:23:53.815521+00:00,2026-09-10 17:23:53.816244+00:00,,,,,0.171,19458.876,1.105,0.723,25.052999999999997,45.822,19530.645,CONFIRMED
M01,62701,2026-09-10 17:23:53.921788+00:00,2026-09-10 17:23:53.969281+00:00,2026-09-10 17:23:34.386136+00:00,2026-09-10 17:23:34.387426+00:00,2026-09-10 17:23:34.386346+00:00,2026-09-10 17:23:53.888586+00:00,2026-09-10 17:23:53.889266+00:00,,,,,0.21000000000000002,19502.24,1.08,0.68,32.522000000000006,47.493,19583.145,CONFIRMED
M01,62702,2026-09-10 17:23:54.001103+00:00,2026-09-10 17:23:54.044871+00:00,2026-09-10 17:23:34.416140+00:00,2026-09-10 17:23:34.418016+00:00,2026-09-10 17:23:34.416312+00:00,2026-09-10 17:23:53.970521+00:00,2026-09-10 17:23:53.971434+00:00,,,,,0.17200000000000001,19554.209,1.704,0.9129999999999999,29.669,43.768,19628.731,CONFIRMED
M01,62703,2026-09-10 17:23:54.072339+00:00,2026-09-10 17:23:54.119345+00:00,2026-09-10 17:23:34.445590+00:00,2026-09-10 17:23:34.446648+00:00,2026-09-10 17:23:34.445755+00:00,2026-09-10 17:23:54.045768+00:00,2026-09-10 17:23:54.046383+00:00,,,,,0.165,19600.013,0.893,0.615,25.956,47.006,19673.755,CONFIRMED
M01,62704,2026-09-10 17:23:54.147622+00:00,2026-09-10 17:23:54.206397+00:00,2026-09-10 17:23:34.477382+00:00,2026-09-10 17:23:34.478702+00:00,2026-09-10 17:23:34.477616+00:00,2026-09-10 17:23:54.120099+00:00,2026-09-10 17:23:54.120648+00:00,,,,,0.23399999999999999,19642.483,1.0859999999999999,0.549,26.974,58.775,19729.015,CONFIRMED
M01,62705,2026-09-10 17:23:54.232743+00:00,2026-09-10 17:23:54.276613+00:00,2026-09-10 17:23:34.507517+00:00,2026-09-10 17:23:34.510275+00:00,2026-09-10 17:23:34.507721+00:00,2026-09-10 17:23:54.206982+00:00,2026-09-10 17:23:54.207601+00:00,,,,,0.204,19699.261,2.554,0.619,25.142,43.87,19769.096,CONFIRMED
M01,62706,2026-09-10 17:23:54.311324+00:00,2026-09-10 17:23:54.352492+00:00,2026-09-10 17:23:34.538458+00:00,2026-09-10 17:23:34.539498+00:00,2026-09-10 17:23:34.538635+00:00,2026-09-10 17:23:54.277141+00:00,2026-09-10 17:23:54.277654+00:00,,,,,0.177,19738.506,0.8630000000000001,0.513,33.67,41.168000000000006,19814.034,CONFIRMED
M01,62707,2026-09-10 17:23:54.381795+00:00,2026-09-10 17:23:54.433993+00:00,2026-09-10 17:23:34.568297+00:00,2026-09-10 17:23:34.569530+00:00,2026-09-10 17:23:34.568466+00:00,2026-09-10 17:23:54.353483+00:00,2026-09-10 17:23:54.354163+00:00,,,,,0.16899999999999998,19785.017,1.064,0.68,27.632,52.198,19865.696,CONFIRMED
M01,62708,2026-09-10 17:23:54.460743+00:00,2026-09-10 17:23:54.497909+00:00,2026-09-10 17:23:34.597818+00:00,2026-09-10 17:23:34.598856+00:00,2026-09-10 17:23:34.598066+00:00,2026-09-10 17:23:54.434743+00:00,2026-09-10 17:23:54.435299+00:00,,,,,0.248,19836.677000000003,0.79,0.5559999999999999,25.444000000000003,37.166,19900.091,CONFIRMED
